exp,run_id,engine,scenario,scheme,mode,batch,zipf_s,ep_size,total_tokens,konig_us,rtt_us,barrier_us,cct_us,step_us,throughput_GBs,lat_mean,lat_p50,lat_p99,hot_p99,cold_p99,hot_mean,cold_mean,roundtrip_step_us,hist_path
exp3_pdf,s1_packet_spray_b64_z0.9_ep128_sd2,behavioral,1,packet_spray,roundtrip,64,0.9,128,131072,229.66272,0.0,4.0,245.78896,249.78896,3761.271499,41.670401,29.78216,114.2212,112.21416,116.94504,47.556407,36.711193,249.78896,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0.9_ep128_sd2/hist.csv
exp3_pdf,s1_packet_spray_b64_z0.9_ep128_sd3,behavioral,1,packet_spray,roundtrip,64,0.9,128,131072,222.9248,0.0,4.0,240.628,244.628,3840.623706,41.572578,29.78216,113.21768,111.06728,115.94152,47.360431,36.60455,244.628,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0.9_ep128_sd3/hist.csv
exp3_pdf,s1_packet_spray_b64_z0.9_ep128_sd4,behavioral,1,packet_spray,roundtrip,64,0.9,128,131072,228.37248,0.0,4.0,245.93232,249.93232,3759.114051,41.460204,29.35208,113.79112,111.64072,116.22824,47.291546,36.707501,249.93232,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0.9_ep128_sd4/hist.csv
exp3_pdf,s1_packet_spray_b64_z0.9_ep128_sd5,behavioral,1,packet_spray,roundtrip,64,0.9,128,131072,228.94592,0.0,4.0,245.07216,249.07216,3772.09599,41.592537,29.49544,114.65128,112.64424,117.23176,47.474011,36.484306,249.07216,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0.9_ep128_sd5/hist.csv
exp3_pdf,s1_packet_spray_b64_z0.9_ep128_sd6,behavioral,1,packet_spray,roundtrip,64,0.9,128,131072,223.6416,0.0,4.0,241.3448,245.3448,3829.40293,41.47255,29.6388,113.5044,111.354,116.22824,47.250206,36.595658,245.3448,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0.9_ep128_sd6/hist.csv
exp3_pdf,s1_packet_spray_b64_z0.9_ep128_sd7,behavioral,1,packet_spray,roundtrip,64,0.9,128,131072,227.2256,0.0,4.0,242.7784,246.7784,3807.156931,41.396442,29.35208,113.36104,111.354,116.22824,47.323606,36.378285,246.7784,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0.9_ep128_sd7/hist.csv
exp3_pdf,s1_packet_spray_b64_z0.9_ep128_sd8,behavioral,1,packet_spray,roundtrip,64,0.9,128,131072,224.78848,0.0,4.0,242.49168,246.49168,3811.58543,41.252594,29.20872,113.07432,111.06728,115.51144,46.946466,36.215965,246.49168,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0.9_ep128_sd8/hist.csv
exp3_pdf,s1_packet_spray_b64_z0_ep128_sd1,behavioral,1,packet_spray,roundtrip,64,0.0,128,131072,24.08448,0.0,4.0,42.50448,46.50448,20202.872841,11.302172,11.43208,18.60008,18.31336,18.8868,9.219619,12.444516,46.50448,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0_ep128_sd1/hist.csv
exp3_pdf,s1_packet_spray_b64_z0_ep128_sd2,behavioral,1,packet_spray,roundtrip,64,0.0,128,131072,25.51808,0.0,4.0,41.50096,45.50096,20648.445571,11.208321,11.28872,18.60008,18.60008,18.60008,9.131895,12.337164,45.50096,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0_ep128_sd2/hist.csv
exp3_pdf,s1_packet_spray_b64_z0_ep128_sd3,behavioral,1,packet_spray,roundtrip,64,0.0,128,131072,24.65792,0.0,4.0,41.3576,45.3576,20713.708309,11.265572,11.43208,18.60008,18.74344,18.74344,9.208345,12.388849,45.3576,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0_ep128_sd3/hist.csv
exp3_pdf,s1_packet_spray_b64_z0_ep128_sd4,behavioral,1,packet_spray,roundtrip,64,0.0,128,131072,24.3712,0.0,4.0,42.21776,46.21776,20328.204915,11.265237,11.43208,18.60008,18.74344,18.74344,9.299406,12.394176,46.21776,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0_ep128_sd4/hist.csv
exp3_pdf,s1_packet_spray_b64_z0_ep128_sd5,behavioral,1,packet_spray,roundtrip,64,0.0,128,131072,24.3712,0.0,4.0,42.7912,46.7912,20079.076749,11.320117,11.43208,18.74344,18.8868,18.8868,9.303036,12.446095,46.7912,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0_ep128_sd5/hist.csv
exp3_pdf,s1_packet_spray_b64_z0_ep128_sd6,behavioral,1,packet_spray,roundtrip,64,0.0,128,131072,24.65792,0.0,4.0,41.3576,45.3576,20713.708309,11.317965,11.43208,18.60008,18.31336,18.74344,9.276505,12.467277,45.3576,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0_ep128_sd6/hist.csv
exp3_pdf,s1_packet_spray_b64_z0_ep128_sd7,behavioral,1,packet_spray,roundtrip,64,0.0,128,131072,24.80128,0.0,4.0,42.50448,46.50448,20202.872841,11.2502,11.43208,18.60008,18.31336,18.74344,9.188511,12.401114,46.50448,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0_ep128_sd7/hist.csv
exp3_pdf,s1_packet_spray_b64_z0_ep128_sd8,behavioral,1,packet_spray,roundtrip,64,0.0,128,131072,24.80128,0.0,4.0,41.78768,45.78768,20519.146111,11.228798,11.28872,18.45672,18.31336,18.60008,9.115079,12.380895,45.78768,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_packet_spray_b64_z0_ep128_sd8/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.3_ep128_sd1,behavioral,1,ub_rg,roundtrip,1024,0.3,128,2097152,870.05184,0.6,0.8,883.474273,884.274273,16999.686628,84.199566,21.090476,226.134462,394.801264,109.398996,145.577239,60.12156,884.274273,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.3_ep128_sd1/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.3_ep128_sd2,behavioral,1,ub_rg,roundtrip,1024,0.3,128,2097152,865.03424,0.6,0.8,879.04371,879.84371,17085.290675,84.099644,21.095157,225.356062,391.946982,109.449799,145.012285,60.207546,879.84371,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.3_ep128_sd2/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.3_ep128_sd3,behavioral,1,ub_rg,roundtrip,1024,0.3,128,2097152,864.60416,0.6,0.8,876.410099,877.210099,17136.585135,84.073421,21.088911,225.070385,392.849359,109.694215,145.043794,60.284358,877.210099,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.3_ep128_sd3/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.3_ep128_sd4,behavioral,1,ub_rg,roundtrip,1024,0.3,128,2097152,853.85216,0.6,0.8,865.81257,866.61257,17346.142975,83.968204,21.084651,224.519972,387.272085,109.644426,144.458141,60.317293,866.61257,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.3_ep128_sd4/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.3_ep128_sd5,behavioral,1,ub_rg,roundtrip,1024,0.3,128,2097152,860.8768,0.6,0.8,869.904741,870.704741,17264.618915,84.126981,21.083376,226.097521,392.392067,109.649222,145.38595,60.259947,870.704741,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.3_ep128_sd5/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.3_ep128_sd6,behavioral,1,ub_rg,roundtrip,1024,0.3,128,2097152,869.4784,0.6,0.8,883.733327,884.533327,16994.70792,84.1454,21.090348,225.504998,394.149109,108.976022,145.138307,60.010426,884.533327,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.3_ep128_sd6/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.3_ep128_sd7,behavioral,1,ub_rg,roundtrip,1024,0.3,128,2097152,859.29984,0.6,0.8,868.034144,868.834144,17301.789574,84.077035,21.087537,224.911473,391.563711,109.450421,144.971049,60.166802,868.834144,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.3_ep128_sd7/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.3_ep128_sd8,behavioral,1,ub_rg,roundtrip,1024,0.3,128,2097152,853.99552,0.6,0.8,863.944814,864.744814,17383.608775,83.937885,21.092829,223.995545,388.224861,109.850929,144.244919,60.336821,864.744814,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.3_ep128_sd8/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.7_ep128_sd1,behavioral,1,ub_rg,roundtrip,1024,0.7,128,2097152,2541.056,0.6,0.8,2559.943585,2560.743585,5870.320489,161.843195,21.089787,768.996666,769.21968,66.302844,342.195298,38.915561,2560.743585,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.7_ep128_sd1/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.7_ep128_sd2,behavioral,1,ub_rg,roundtrip,1024,0.7,128,2097152,2537.90208,0.6,0.8,2562.937454,2563.737454,5863.465275,161.318768,21.096769,765.41982,765.453529,66.231405,340.98492,38.890784,2563.737454,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.7_ep128_sd2/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.7_ep128_sd3,behavioral,1,ub_rg,roundtrip,1024,0.7,128,2097152,2544.92672,0.6,0.8,2568.415998,2569.215998,5850.962142,161.312276,21.092617,767.68175,767.765828,66.357787,341.29745,38.957591,2569.215998,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.7_ep128_sd3/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.7_ep128_sd4,behavioral,1,ub_rg,roundtrip,1024,0.7,128,2097152,2533.31456,0.6,0.8,2550.116789,2550.916789,5892.934492,161.106921,21.094311,765.695316,765.837156,66.243924,340.781225,38.904923,2550.916789,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.7_ep128_sd4/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.7_ep128_sd5,behavioral,1,ub_rg,roundtrip,1024,0.7,128,2097152,2539.19232,0.6,0.8,2552.247253,2553.047253,5888.016964,161.504653,21.091258,769.181186,769.232668,66.323664,341.761403,38.918131,2553.047253,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.7_ep128_sd5/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.7_ep128_sd6,behavioral,1,ub_rg,roundtrip,1024,0.7,128,2097152,2537.61536,0.6,0.8,2556.93166,2557.73166,5877.233243,161.602036,21.090914,769.472687,769.592834,65.993426,341.502842,38.79048,2557.73166,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.7_ep128_sd6/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.7_ep128_sd7,behavioral,1,ub_rg,roundtrip,1024,0.7,128,2097152,2544.78336,0.6,0.8,2574.124806,2574.924806,5837.990103,161.33542,21.088343,765.197269,765.236627,66.111492,341.100819,38.831801,2574.924806,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.7_ep128_sd7/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.7_ep128_sd8,behavioral,1,ub_rg,roundtrip,1024,0.7,128,2097152,2511.38048,0.6,0.8,2524.111326,2524.911326,5953.629096,160.821899,21.096625,762.602871,762.531011,66.298442,340.12855,38.965382,2524.911326,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.7_ep128_sd8/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.9_ep128_sd1,behavioral,1,ub_rg,roundtrip,1024,0.9,128,2097152,3537.69472,0.6,0.8,3555.882433,3556.682433,4226.518903,245.812309,21.087507,1197.786426,1198.09191,68.163174,473.258882,29.469735,3556.682433,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.9_ep128_sd1/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.9_ep128_sd2,behavioral,1,ub_rg,roundtrip,1024,0.9,128,2097152,3525.65248,0.6,0.8,3540.475539,3541.275539,4244.90706,245.165678,21.0881,1193.0627,1193.012699,69.028384,472.003402,29.499334,3541.275539,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.9_ep128_sd2/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.9_ep128_sd3,behavioral,1,ub_rg,roundtrip,1024,0.9,128,2097152,3522.64192,0.6,0.8,3535.994696,3536.794696,4250.285026,244.846415,21.094173,1191.627864,1191.784391,68.868621,471.748793,29.577652,3536.794696,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.9_ep128_sd3/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.9_ep128_sd4,behavioral,1,ub_rg,roundtrip,1024,0.9,128,2097152,3525.36576,0.6,0.8,3538.675746,3539.475746,4247.065559,244.690181,21.091018,1189.600398,1189.647725,68.08768,471.434999,29.409957,3539.475746,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.9_ep128_sd4/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.9_ep128_sd5,behavioral,1,ub_rg,roundtrip,1024,0.9,128,2097152,3527.08608,0.6,0.8,3538.35655,3539.15655,4247.448601,245.059525,21.090086,1191.766461,1191.755477,68.700009,471.910952,29.497049,3539.15655,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.9_ep128_sd5/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.9_ep128_sd6,behavioral,1,ub_rg,roundtrip,1024,0.9,128,2097152,3532.96384,0.6,0.8,3543.516744,3544.316744,4241.264713,245.559204,21.090768,1195.894196,1195.894196,67.871794,472.591177,29.438847,3544.316744,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.9_ep128_sd6/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.9_ep128_sd7,behavioral,1,ub_rg,roundtrip,1024,0.9,128,2097152,3539.41504,0.6,0.8,3561.797785,3562.597785,4219.501174,245.304313,21.090448,1193.987029,1194.200225,68.671781,472.176435,29.51933,3562.597785,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.9_ep128_sd7/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0.9_ep128_sd8,behavioral,1,ub_rg,roundtrip,1024,0.9,128,2097152,3514.04032,0.6,0.8,3521.960795,3522.760795,4267.217223,244.52578,21.088347,1191.429105,1191.544503,68.419908,471.264667,29.487385,3522.760795,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0.9_ep128_sd8/hist.csv
exp3_pdf,s1_ub_rg_b1024_z0_ep128_sd1,behavioral,1,ub_rg,roundtrip,1024,0.0,128,2097152,322.41664,0.6,0.8,331.095163,331.895163,45292.5719,75.433313,21.093832,145.518915,151.057984,139.941088,75.882073,75.3,331.895163,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b1024_z0_ep128_sd1/hist.csv
